año;mes;id_vu;razon_social;rut_razon_social;nombre_establecimiento;rubro;rubro_id;ciiu4;ciiu4_id;ciiu6;ciiu6_id;region;region_id;provincia;comuna;codigo_unico_territorial;latitud;longitud;rol_establecimiento;declaracion_id;tipo_recepcion;cantidad_toneladas;tratamiento_n1_id;tratamiento_n1_name;tratamiento_n2_id;tratamiento_n2_name;tratamiento_n3_id;tratamiento_n3_name;ler;ler_numero;ler_capitulo;ler_numero_capitulo;ler_subcapitulo;ler_numero_subcapitulo;trazabilidad__id_vu;trazabilidad__nombre_establecimiento;trazabilidad__razon_social;trazabilidad__comuna;trazabilidad__region;trazabilidad__pais
2014;0;313172;COOP AGRICOLA Y LECHERA DE LA UNION LTDA;81094100-6;CENTRO DE DISTRIBUCIÓN ANTOFAGASTA;Otras industrias manufactureras;;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Antofagasta;2;Antofagasta;Antofagasta;2101;-23,64999601;-70,40000322;Generador Industrial;;;2,5;;;;;;;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;;;VERTEDERO MUNICIPAL DE ANTOFAGASTA;;;
2014;0;5462019;SONE MERICROM & RESEARCH LABORATORY S A;96931520-3;SMRL LAB SA;Producción agropecuaria;;Cultivo de hortalizas y melones, raíces y tubérculos;A0113;Cultivo de papas;A011301;Valparaíso;5;Quillota;Hijuelas;5503;-32,83024151;-71,12549282;Generador Industrial;;;2,5;;;;;;;Otras fracciones no especificadas en otra categoría;200199;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;;;SERVICIOS SANTA TERESITA;;;
2014;0;5442444;PROVEEDORA IND ARRIGONI SA;76839170-K;PROINDAR SA;Otras industrias manufactureras;;Fabricación de otros productos elaborados de metal n.c.p.;C2599;Fabricación de otros productos elaborados de metal n.c.p.;C259900;Metropolitana de Santiago;13;Santiago;Quilicura;13125;-33,37201314;-70,7089495;Generador Industrial;;;2,5;1;Eliminación;3;Disposición final;11;Relleno sanitario;Residuos voluminosos (incluidos muebles);200307;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;5442278;SOCIEDAD INDUSTRIAL COMPUESTOS Y DERIVADOS DE CAUCHO LIMITADA;76158337-9;SOC INDUSTRIAL COMPUESTOS Y DERIVADOS DE CAUCHO LTDA;Industria química, de plástico y caucho;;Fabricación de otros productos de caucho;C2219;Fabricación de otros productos de caucho;C221900;Metropolitana de Santiago;13;Talagante;Padre Hurtado;13604;-33,55930629;-70,82360673;Generador Industrial;;;2,5;1;Eliminación;3;Disposición final;33;Depósito de Seguridad;Plástico y caucho;191204;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;12;90327;PLANTA PUDAHUEL;HIDRONOR CHILE S A;Las Condes;Metropolitana de Santiago;Chile
2014;0;5452160;ASERRADEROS ARAUCO S A;96565750-9;ASERRADEROS EL COLORADO;Industria de la madera y silvicultura;;Aserrado y acepilladura de madera;C1610;Aserrado y acepilladura de madera;C161000;Biobío;8;Arauco;Curanilahue;8205;-37,43221167;-73,35296887;Generador Industrial;;;2,5;1;Eliminación;3;Disposición final;11;Relleno sanitario;Residuos no especificados en otra categoría;30199;Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;Residuos de la transformación de la madera y de la producción de tableros y muebles;1;4589480;CEMARC SA;CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA;Penco;Biobío;Chile
2014;0;5453243;AGRICOLA SUPER LIMITADA;88680500-4;PLANTEL DE CERDOS EL MILAGRO;Producción agropecuaria;;Cría de camellos y otros camélidos;A0143;Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos;A014300;Metropolitana de Santiago;13;Melipilla;San Pedro;13505;-33,90746619;-71,64565293;Generador Industrial;;;2,5;;;;;;;Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;170904;Residuos de la construcción y demolición ;17;Otros residuos de construcción y demolición;9;;;SOCIEDAD HENAR RESIDUOS LTDA.;;;
2014;0;323520;FMC CORPORATION CHILE LIMITADA;76170898-8;FMC CORPORATION CHILE LTDA.;Otras industrias manufactureras;;Elaboración de comidas y platos preparados;C1075;Elaboración de comidas y platos preparados envasados, rotulados y con información nutricional;C107500;Metropolitana de Santiago;13;Santiago;Pudahuel;13124;-33,42902848;-70,77994292;Generador Industrial;;;2,5;2;Valorización;7;Preparación para reutilización;;;Envases de plástico;150102;"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;144206;LUIS MARIMAN;MARIMAN;San Bernardo;Metropolitana de Santiago;Chile
2014;0;99599;CORPESCA S A;96893820-7;PLANTA MEJILLONES;Pesca y acuicultura;;Pesca marítima;A0311;Pesca marítima industrial, excepto de barcos factoría;A031110;Antofagasta;2;Antofagasta;Mejillones;2102;-23,09327208;-70,42602376;Generador Industrial;;;2,5;;;;;;;Plásticos;200139;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;;;ENERGIA Y MECANICA EIRL;;;
2014;0;5457986;"SOCIEDAD CONTRACTUAL MINERA CORPORACION DE DESARROLLO
            DEL NORTE";96625710-5;FAENA SOLEDAD;Minería;;Extracción de minerales para la fabricación de abonos y productos químicos;B0891;Extracción y procesamiento de litio;B089110;Tarapacá;1;Tamarugal;Pozo Almonte;1401;-20,40853696;-69,86384602;Generador Industrial;;;2,5;;;;;;;Envases de plástico;150102;"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;;;RELLENO SANITARIO CAMIÑA;;;
2014;0;9560;AGRICOLA DON POLLO LIMITADA;79662080-3;AGRICOLA DON POLLO LTDA.;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Metropolitana de Santiago;13;Santiago;La Pintana;13112;-33,60863713;-70,6573783;Generador Industrial;;;2,5;;;;;;;Residuos no especificados en otra categoría;20299;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;2;;;CHILE METALES LTDA;;;
2014;0;3804;MAGOTTEAUX ANDINO S.A.;78803130-0;MAGOTTEAUX ANDINO S.A.;Otras industrias manufactureras;;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Metropolitana de Santiago;13;Chacabuco;Tiltil;13303;-33,14609895;-70,80382699;Generador Industrial;;;2,49;1;Eliminación;3;Disposición final;11;Relleno sanitario;Residuos no especificados en otra categoría;100299;Residuos de procesos térmicos;10;Residuos de la industria del hierro y del acero;2;90327;PLANTA PUDAHUEL;HIDRONOR CHILE S A;Las Condes;Metropolitana de Santiago;Chile
2014;0;245953;CERMAQ CHILE S.A.;79784980-4;UNICORNIO SUR;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Magallanes y de la Antártica Chilena;12;Magallanes;Río Verde;12103;-52,63728212;-72,39631724;Generador Industrial;;;2,49;2;Valorización;8;Reciclaje;18;Reciclaje de plásticos;Residuos no especificados en otra categoría;20199;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;322349;PLANTA RECUPERADORA POLIETILENO;CAMBIASO HNOS S A C;Valparaíso;Valparaíso;Chile
2014;0;5453316;AGRICOLA SUPER LIMITADA;88680500-4;PABELLÓN ENSAYO BOSQUE VIEJO;Producción agropecuaria;;Cría de camellos y otros camélidos;A0143;Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos;A014300;Libertador General Bernardo O'Higgins;6;Cachapoal;Doñihue;6105;-34,20655035;-70,88171352;Generador Industrial;;;2,48;;;;;;;Residuos de tejidos de animales;20102;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;;;SOCIEDAD IMPORTADORA Y EXPORTADORA PROEX LTDA.;;;
2014;0;5461106;LEON CONCEPCION S.A.;76361373-9;LEON CONCEPCION;Ventas y mantención de vehículos automotores;;Mantenimiento y reparación de vehículos automotores;G4520;Mantenimiento y reparación de vehículos automotores;G452002;Biobío;8;Concepción;Concepción;8101;-36,82882776;-73,05892499;Generador Industrial;;;2,479;1;Eliminación;48;Pretratamiento;49;Residuos Voluminosos;Neumáticos fuera de uso;160103;Residuos no especificados en otro capítulo de la lista;16;Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;5461908;POLAMBIENTE SA;POLAMBIENTE S.A.;Lampa;Metropolitana de Santiago;Chile
2014;0;322348;EMBOTELLADORAS CHILENAS UNIDAS S.A;99501760-1;EMBOTELLADORAS CHILENAS UNIDAS SA;Otras industrias manufactureras;;"Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas";C1104;Elaboración de bebidas no alcohólicas;C110401;Metropolitana de Santiago;13;Santiago;Renca;13128;-33,41129741;-70,6798357;Generador Industrial;;;2,47;2;Valorización;8;Reciclaje;19;Reciclaje de vidrio;Envases de vidrio;150107;"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago;Chile
2014;0;5461413;SALMONESAUSTRALES S A;96775710-1;CENTRO PANGAL 1;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Aysén del General Carlos Ibáñez del Campo;11;Aisén;Cisnes;11202;-44,51629193;-73,08791047;Generador Industrial;;;2,46;2;Valorización;8;Reciclaje;15;Reciclaje de residuos hidrobiológicos para consumo animal;Residuos no especificados en otra categoría;20199;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;4605;LOS GLACIARES;LOS GLACIARES S A;Puerto Montt;Los Lagos;Chile
2014;0;64566;MINERA ESCONDIDA LIMITADA;79587210-8;MINA 0;Minería;;Explotación de otras minas y canteras n.c.p.;B0899;Explotación de otras minas y canteras n.c.p.;B089900;Antofagasta;2;Antofagasta;Antofagasta;2101;-24,25560211;-69,13134766;Generador Industrial;;;2,46;;;;;;;Objetos cortantes y punzantes (excepto el código 18 01 03);180101;Residuos de servicios médicos o veterinarios o de investigación asociada (salvo los residuos de cocina y de restaurante no procedentes directamente de la prestación de cuidados sanitarios);18;Residuos de maternidades, del diagnóstico, tratamiento o prevención de enfermedades humanas;1;;;ZUBIMED LTDA;;;
2014;0;5461361;BOTTAI HERMANOS SOCIEDAD ANONIMA;80125000-9;SUCURSAL PLANTA 2;Otras industrias manufactureras;;Fabricación de artículos de hormigón, cemento y yeso;C2395;Fabricación de artículos de hormigón, cemento y yeso;C239500;Arica y Parinacota;15;Arica;Arica;15101;-18,51174402;-70,27509394;Generador Industrial;;;2,22;2;Valorización;;;;;Hierro y acero;;Residuos de la construcción y demolición ;;Metales (incluidas sus aleaciones);;;MENOR 12 DE TONELADAS ANUALES;MENOR 12 DE TONELADAS ANUALES;;;
2014;0;5453324;MAINSTREAM CHILE S A;77424630-4;PISCICULTURA LOS CANELOS;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Los Ríos;14;Valdivia;Paillaco;14107;-40,17466031;-72,6284132;Generador Industrial;;;2,458;2;Valorización;8;Reciclaje;18;Reciclaje de plásticos;Residuos no especificados en otra categoría;20199;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;5461561;FRANCISCO CORREA FRIAS;CORREA;Puerto Montt;Los Lagos;Chile
2014;0;5464927;PHARMA INVESTI DE CHILE S A;94544000-7;CENTRO DE DISTRIBUCIÓN PHARMA INVESTI;Otras industrias manufactureras;;Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico;C2100;Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos;C210000;Metropolitana de Santiago;13;Santiago;Pudahuel;13124;-33,38291685;-70,77632589;Generador Industrial;;;2,44;2;Valorización;8;Reciclaje;23;Co-procesamiento;Residuos procedentes de la clasificación de papel y cartón destinados al reciclado;30308;Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;Residuos de la producción y transformación de pasta de papel, papel y cartón;3;4586042;COACTIVA;CEMENTO POLPAICO S A;Las Condes;Metropolitana de Santiago;Chile
2014;0;5442605;EXPORTADORA LOS FIORDOS LIMITADA;79872420-7;PISCICULTURA MAGDALENA;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Aysén del General Carlos Ibáñez del Campo;11;Aisén;Cisnes;11202;-44,59555338;-73,19027831;Generador Industrial;;;2,44;;;;;;;Residuos de tejidos de animales;20102;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;;;GRANERO S. A.;;;
2014;0;4743;VINA CONCHA Y TORO S A;90227000-0;BODEGA CACHAPOAL;Otras industrias manufactureras;;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Libertador General Bernardo O'Higgins;6;Cachapoal;Peumo;6112;-34,36363396;-71,19638373;Generador Industrial;;;2,43;2;Valorización;8;Reciclaje;16;Reciclaje de papel, cartón y productos de papel;Residuos no especificados en otra categoría;20799;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la producción de bebidas alcohólicas y no alcohólicas (excepto café, té y cacao);7;5459117;SOREPA;SOC RECUPERADORA DE PAPEL S A;San Joaquín;Metropolitana de Santiago;Chile
2014;0;3423295;TRANSPORTES MASTER TRANS LIMITADA;77035510-9;PLANTA PADRE HURTADO;Otras actividades;;Transporte de carga por carretera;H4923;Transporte de carga por carretera;H492300;Metropolitana de Santiago;13;Talagante;Padre Hurtado;13604;-33,55876455;-70,79590275;Generador Industrial;;;2,43;1;Eliminación;3;Disposición final;11;Relleno sanitario;Residuos no especificados en otra categoría;160799;Residuos no especificados en otro capítulo de la lista;16;Residuos de la limpieza de cisternas de transporte y almacenamiento y de la limpieza de cubas (excepto los de los capítulos 05 y 13);7;90327;PLANTA PUDAHUEL;HIDRONOR CHILE S A;Las Condes;Metropolitana de Santiago;Chile
2014;0;6750;TRESMONTES S.A;76388064-8;TRESMONTES COMPLEJO CASABLANCA;Otras industrias manufactureras;;Elaboración de comidas y platos preparados;C1075;Elaboración de comidas y platos preparados envasados, rotulados y con información nutricional;C107500;Valparaíso;5;Valparaíso;Casablanca;5102;-33,32979213;-71,39191957;Generador Industrial;;;2,43;;;;;;;Materiales inadecuados para el consumo o la elaboración;20304;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;"Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas";3;;;A.G.R.V REGION LTDA;;;
2014;0;5441146;EXPORTADORA LOS FIORDOS LIMITADA;79872420-7;HARRY;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Aysén del General Carlos Ibáñez del Campo;11;Aisén;Cisnes;11202;-44,22780869;-73,2097004;Generador Industrial;;;2,42;1;Eliminación;3;Disposición final;12;Vertedero;Residuos no especificados en otra categoría;20199;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;5461519;VERTEDERO DE RESIDUOS PROVENIENTES DE LA ELABORACIÓN DE PRODUCTOS DEL MAR;DORIN SERVICIOS LIMITADA;Puerto Varas;Los Lagos;Chile
